State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Maharashtra,MH,Ahmednagar,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),90.9,80.9,,
Maharashtra,MH,Ahmednagar,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),5575.0,4851.0,,
Maharashtra,MH,Ahmednagar,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Ahmednagar,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.9,,,
Maharashtra,MH,Ahmednagar,42. Institutional births (%),97.9,93.9,,
Maharashtra,MH,Ahmednagar,43. Institutional births in public facility (%),45.5,43.6,,
Maharashtra,MH,Ahmednagar,44. Home births that were conducted by skilled health personnel10 (%),1.0,2.7,,
Maharashtra,MH,Ahmednagar,45. Births attended by skilled health personnel10 (%),95.0,96.2,,
Maharashtra,MH,Ahmednagar,46. Births delivered by caesarean section (%),28.1,16.7,,
Maharashtra,MH,Ahmednagar,47. Births in a private health facility that were delivered by caesarean section (%),33.7,18.9,,
Maharashtra,MH,Ahmednagar,48. Births in a public health facility that were delivered by caesarean section (%),23.0,16.5,,
Maharashtra,MH,Ahmednagar,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),83.5,42.0,,
Maharashtra,MH,Ahmednagar,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),88.3,69.7,,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,51. Children age 12-23 months who have received BCG (%),96.6,94.0,,
Maharashtra,MH,Ahmednagar,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),87.6,58.8,,
Maharashtra,MH,Ahmednagar,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.6,59.3,,
Maharashtra,MH,Ahmednagar,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),93.8,76.7,,
Maharashtra,MH,Ahmednagar,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),43.9,,,
Maharashtra,MH,Ahmednagar,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),4.4,,,
Maharashtra,MH,Ahmednagar,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),89.3,38.7,,
Maharashtra,MH,Ahmednagar,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),69.2,77.2,,
Maharashtra,MH,Ahmednagar,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.1,84.5,,
Maharashtra,MH,Ahmednagar,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),6.9,15.5,,
Maharashtra,MH,Ahmednagar,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),15.9,10.1,,
Maharashtra,MH,Ahmednagar,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),66.0,47.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),28.3,11.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),71.0,81.2,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.7,2.4,,
Maharashtra,MH,Ahmednagar,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),84.2,81.2,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,67. Children under age 3 years breastfed within one hour of birth15 (%),50.5,42.5,,
Maharashtra,MH,Ahmednagar,68. Children under age 6 months exclusively breastfed16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Ahmednagar,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Ahmednagar,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",11.6,3.9,,
Maharashtra,MH,Ahmednagar,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Ahmednagar,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.8,3.3,,
Maharashtra,MH,Ahmednagar,73. Children under 5 years who are stunted (height-for-age)18 (%),31.7,33.4,,
Maharashtra,MH,Ahmednagar,74. Children under 5 years who are wasted (weight-for-height)18 (%),24.9,21.7,,
Maharashtra,MH,Ahmednagar,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),8.6,4.2,,
Maharashtra,MH,Ahmednagar,76. Children under 5 years who are underweight (weight-for-age)18 (%),41.2,31.1,,
Maharashtra,MH,Ahmednagar,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.8,2.1,,
Maharashtra,MH,Ahmednagar,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),21.5,22.5,,
Maharashtra,MH,Ahmednagar,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),23.0,18.3,,
Maharashtra,MH,Ahmednagar,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),44.6,,,
Maharashtra,MH,Ahmednagar,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),64.5,47.3,,
Maharashtra,MH,Ahmednagar,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),50.5,46.6,,
Maharashtra,MH,Ahmednagar,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),44.0,35.7,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Ahmednagar,84. All women age 15-49 years who are anaemic22 (%),50.3,46.1,,
Maharashtra,MH,Ahmednagar,85. All women age 15-19 years who are anaemic22 (%),45.0,43.2,,
Maharashtra,MH,Ahmednagar,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.0,,,
Maharashtra,MH,Ahmednagar,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.4,,,
Maharashtra,MH,Ahmednagar,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.0,,,
Maharashtra,MH,Ahmednagar,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.4,,,
Maharashtra,MH,Ahmednagar,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.2,,,
Maharashtra,MH,Ahmednagar,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.5,,,
Maharashtra,MH,Ahmednagar,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.4,,,
Maharashtra,MH,Ahmednagar,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,,,
Maharashtra,MH,Ahmednagar,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.6,,,
Maharashtra,MH,Ahmednagar,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.0,,,
Maharashtra,MH,Ahmednagar,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,,,
Maharashtra,MH,Ahmednagar,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.3,,,
Maharashtra,MH,Ahmednagar,98.Ever undergone a screening test for cervical cancer (%),1.3,,,
Maharashtra,MH,Ahmednagar,99.Ever undergone a breast examination for breast cancer (%),0.2,,,
Maharashtra,MH,Ahmednagar,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,,,
Maharashtra,MH,Ahmednagar,101. Women age 15 years and above who use any kind of tobacco (%),14.7,,,
Maharashtra,MH,Ahmednagar,102. Men age 15 years and above who use any kind of tobacco (%),37.7,,,
Maharashtra,MH,Ahmednagar,103. Women age 15 years and above who consume alcohol (%),0.2,,,
Maharashtra,MH,Ahmednagar,104. Men age 15 years and above who consume alcohol (%),10.5,,,
Maharashtra,MH,Akola,1. Female population age 6 years and above who ever attended school (%),86.3,85.2,,
Maharashtra,MH,Akola,2. Population below age 15 years (%),23.5,24.7,,
Maharashtra,MH,Akola,"3. Sex ratio of the total population (females per 1,000 males)",951.0,975.0,,
Maharashtra,MH,Akola,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",896.0,934.0,,
Maharashtra,MH,Akola,5. Children under age 5 years whose birth was registered with the civil authority (%),98.8,98.7,,
Maharashtra,MH,Akola,6. Deaths in the last 3 years registered with the civil authority (%),94.4,,,
Maharashtra,MH,Akola,7. Population living in households with electricity (%),97.6,94.9,,
Maharashtra,MH,Akola,8. Population living in households with an improved drinking-water source1 (%),95.1,99.3,,
Maharashtra,MH,Akola,9. Population living in households that use an improved sanitation facility2 (%),69.5,49.8,,
Maharashtra,MH,Akola,10. Households using clean fuel for cooking3 (%),75.5,43.1,,
Maharashtra,MH,Akola,11. Households using iodized salt (%),95.2,98.7,,
Maharashtra,MH,Akola,12. Households with any usual member covered under a health insurance/financing scheme (%),40.1,16.1,,
Maharashtra,MH,Akola,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),16.2,,,
Maharashtra,MH,Akola,14. Women who are literate4 (%),87.5,,,
Maharashtra,MH,Akola,15. Women with 10 or more years of schooling (%),52.7,44.9,,
Maharashtra,MH,Akola,16. Women age 20-24 years married before age 18 years (%),13.5,13.2,,
Maharashtra,MH,Akola,17. Births in the 5 years preceding the survey that are third or higher order (%),2.0,1.7,,
Maharashtra,MH,Akola,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.7,6.5,,
Maharashtra,MH,Akola,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),79.7,58.7,,
Maharashtra,MH,Akola,20. Any method6 (%),77.0,67.4,,
Maharashtra,MH,Akola,21. Any modern method6 (%),72.8,65.7,,
Maharashtra,MH,Akola,22. Female sterilization (%),48.6,51.7,,
Maharashtra,MH,Akola,23. Male sterilization (%),0.6,0.4,,
Maharashtra,MH,Akola,24. IUD/PPIUD (%),2.9,1.2,,
Maharashtra,MH,Akola,25. Pill (%),3.8,2.2,,
Maharashtra,MH,Akola,26. Condom (%),16.3,9.9,,
Maharashtra,MH,Akola,27. Injectables (%),0.5,0.2,,
Maharashtra,MH,Akola,28. Total unmet need7 (%),6.8,8.3,,
Maharashtra,MH,Akola,29. Unmet need for spacing7 (%),3.7,3.6,,
Maharashtra,MH,Akola,30. Health worker ever talked to female non-users about family planning (%),33.8,19.8,,
Maharashtra,MH,Akola,31. Current users ever told about side effects of current method8 (%),59.5,30.1,,
Maharashtra,MH,Akola,32. Mothers who had an antenatal check-up in the first trimester (%),75.1,80.8,,
Maharashtra,MH,Akola,33. Mothers who had at least 4 antenatal care visits (%),76.3,80.4,,
Maharashtra,MH,Akola,34. Mothers whose last birth was protected against neonatal tetanus9 (%),92.9,95.1,,
Maharashtra,MH,Akola,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),60.6,33.8,,
Maharashtra,MH,Akola,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),40.4,26.0,,
Maharashtra,MH,Akola,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.3,91.0,,
Maharashtra,MH,Akola,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),82.3,80.1,,
Maharashtra,MH,Akola,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),1753.0,1759.0,,
Maharashtra,MH,Akola,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Akola,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.2,,,
Maharashtra,MH,Akola,42. Institutional births (%),97.7,92.0,,
Maharashtra,MH,Akola,43. Institutional births in public facility (%),65.9,56.2,,
Maharashtra,MH,Akola,44. Home births that were conducted by skilled health personnel10 (%),0.9,2.4,,
Maharashtra,MH,Akola,45. Births attended by skilled health personnel10 (%),86.4,94.4,,
Maharashtra,MH,Akola,46. Births delivered by caesarean section (%),29.1,23.7,,
Maharashtra,MH,Akola,47. Births in a private health facility that were delivered by caesarean section (%),42.0,37.1,,
Maharashtra,MH,Akola,48. Births in a public health facility that were delivered by caesarean section (%),23.9,18.7,,
Maharashtra,MH,Akola,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),69.5,50.8,,
Maharashtra,MH,Akola,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),66.1,52.1,,Based on 25-49 unweighted cases
Maharashtra,MH,Akola,51. Children age 12-23 months who have received BCG (%),97.8,90.4,,
Maharashtra,MH,Akola,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),77.0,76.6,,
Maharashtra,MH,Akola,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),80.1,70.5,,
Maharashtra,MH,Akola,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.8,83.5,,
Maharashtra,MH,Akola,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),25.2,,,
Maharashtra,MH,Akola,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),10.0,,,
Maharashtra,MH,Akola,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),71.6,63.2,,
Maharashtra,MH,Akola,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),88.3,73.0,,
Maharashtra,MH,Akola,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),89.8,88.9,,
Maharashtra,MH,Akola,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),10.2,11.1,,
Maharashtra,MH,Akola,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),12.0,11.7,,
Maharashtra,MH,Akola,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),70.6,74.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Akola,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),41.1,26.1,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Akola,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),77.3,89.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Akola,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),6.5,2.4,,
Maharashtra,MH,Akola,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.8,88.8,,
Maharashtra,MH,Akola,67. Children under age 3 years breastfed within one hour of birth15 (%),63.1,62.9,,
Maharashtra,MH,Akola,68. Children under age 6 months exclusively breastfed16 (%),59.6,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Akola,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),46.7,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Akola,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",4.0,0.0,,
Maharashtra,MH,Akola,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",4.1,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Akola,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",4.0,0.0,,
Maharashtra,MH,Akola,73. Children under 5 years who are stunted (height-for-age)18 (%),31.8,41.2,,
Maharashtra,MH,Akola,74. Children under 5 years who are wasted (weight-for-height)18 (%),29.4,22.7,,
Maharashtra,MH,Akola,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),14.7,7.7,,
Maharashtra,MH,Akola,76. Children under 5 years who are underweight (weight-for-age)18 (%),30.8,39.3,,
Maharashtra,MH,Akola,77. Children under 5 years who are overweight (weight-for-height)20 (%),8.6,2.0,,
Maharashtra,MH,Akola,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),16.1,25.1,,
Maharashtra,MH,Akola,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),19.6,20.6,,
Maharashtra,MH,Akola,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),25.2,,,
Maharashtra,MH,Akola,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),77.5,53.2,,
Maharashtra,MH,Akola,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),53.2,38.5,,
Maharashtra,MH,Akola,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),39.2,45.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Maharashtra,MH,Akola,84. All women age 15-49 years who are anaemic22 (%),52.6,38.7,,
Maharashtra,MH,Akola,85. All women age 15-19 years who are anaemic22 (%),60.3,42.7,,
Maharashtra,MH,Akola,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.1,,,
Maharashtra,MH,Akola,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.5,,,
Maharashtra,MH,Akola,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.6,,,
Maharashtra,MH,Akola,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.7,,,
Maharashtra,MH,Akola,90. Blood sugar level - very high (>160 mg/dl)23 (%),3.2,,,
Maharashtra,MH,Akola,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.8,,,
Maharashtra,MH,Akola,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,,,
Maharashtra,MH,Akola,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,,,
Maharashtra,MH,Akola,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.4,,,
Maharashtra,MH,Akola,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,,,
Maharashtra,MH,Akola,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,,,
Maharashtra,MH,Akola,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,,,
Maharashtra,MH,Akola,98.Ever undergone a screening test for cervical cancer (%),1.6,,,
Maharashtra,MH,Akola,99.Ever undergone a breast examination for breast cancer (%),0.4,,,
Maharashtra,MH,Akola,100. Ever undergone an oral cavity examination for oral cancer (%),0.5,,,
Maharashtra,MH,Akola,101. Women age 15 years and above who use any kind of tobacco (%),10.4,,,
Maharashtra,MH,Akola,102. Men age 15 years and above who use any kind of tobacco (%),44.0,,,
Maharashtra,MH,Akola,103. Women age 15 years and above who consume alcohol (%),0.2,,,
Maharashtra,MH,Akola,104. Men age 15 years and above who consume alcohol (%),12.9,,,
Maharashtra,MH,Amravati,1. Female population age 6 years and above who ever attended school (%),86.2,83.0,,
Maharashtra,MH,Amravati,2. Population below age 15 years (%),21.1,22.9,,
Maharashtra,MH,Amravati,"3. Sex ratio of the total population (females per 1,000 males)",994.0,979.0,,
Maharashtra,MH,Amravati,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1090.0,1052.0,,
Maharashtra,MH,Amravati,5. Children under age 5 years whose birth was registered with the civil authority (%),97.1,97.9,,
Maharashtra,MH,Amravati,6. Deaths in the last 3 years registered with the civil authority (%),89.5,,,
Maharashtra,MH,Amravati,7. Population living in households with electricity (%),99.1,93.6,,
Maharashtra,MH,Amravati,8. Population living in households with an improved drinking-water source1 (%),95.8,95.3,,
Maharashtra,MH,Amravati,9. Population living in households that use an improved sanitation facility2 (%),75.7,67.7,,
Maharashtra,MH,Amravati,10. Households using clean fuel for cooking3 (%),71.7,50.3,,
Maharashtra,MH,Amravati,11. Households using iodized salt (%),98.5,97.1,,
Maharashtra,MH,Amravati,12. Households with any usual member covered under a health insurance/financing scheme (%),31.9,24.3,,
Maharashtra,MH,Amravati,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),24.4,,,
Maharashtra,MH,Amravati,14. Women who are literate4 (%),87.8,,,
Maharashtra,MH,Amravati,15. Women with 10 or more years of schooling (%),55.0,49.0,,
Maharashtra,MH,Amravati,16. Women age 20-24 years married before age 18 years (%),9.8,14.0,,
Maharashtra,MH,Amravati,17. Births in the 5 years preceding the survey that are third or higher order (%),2.2,0.9,,
Maharashtra,MH,Amravati,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.6,4.3,,
Maharashtra,MH,Amravati,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),83.0,59.9,,
Maharashtra,MH,Amravati,20. Any method6 (%),79.2,72.4,,
Maharashtra,MH,Amravati,21. Any modern method6 (%),77.7,70.7,,
Maharashtra,MH,Amravati,22. Female sterilization (%),56.4,56.3,,
Maharashtra,MH,Amravati,23. Male sterilization (%),1.3,2.1,,
Maharashtra,MH,Amravati,24. IUD/PPIUD (%),1.3,1.8,,
Maharashtra,MH,Amravati,25. Pill (%),3.7,1.9,,
Maharashtra,MH,Amravati,26. Condom (%),14.4,8.6,,
Maharashtra,MH,Amravati,27. Injectables (%),0.3,0.0,,
Maharashtra,MH,Amravati,28. Total unmet need7 (%),4.6,6.7,,
Maharashtra,MH,Amravati,29. Unmet need for spacing7 (%),2.5,3.7,,
Maharashtra,MH,Amravati,30. Health worker ever talked to female non-users about family planning (%),20.0,19.4,,
Maharashtra,MH,Amravati,31. Current users ever told about side effects of current method8 (%),52.8,26.7,,
Maharashtra,MH,Amravati,32. Mothers who had an antenatal check-up in the first trimester (%),89.1,68.2,,
Maharashtra,MH,Amravati,33. Mothers who had at least 4 antenatal care visits (%),71.7,75.7,,
Maharashtra,MH,Amravati,34. Mothers whose last birth was protected against neonatal tetanus9 (%),93.8,97.4,,
Maharashtra,MH,Amravati,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),38.1,50.2,,
Maharashtra,MH,Amravati,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),23.7,35.7,,
Maharashtra,MH,Amravati,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.1,94.0,,
Maharashtra,MH,Amravati,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),80.2,69.8,,
Maharashtra,MH,Amravati,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3557.0,6546.0,,
Maharashtra,MH,Amravati,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Maharashtra,MH,Amravati,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),79.4,,,
Maharashtra,MH,Amravati,42. Institutional births (%),91.3,93.0,,
Maharashtra,MH,Amravati,43. Institutional births in public facility (%),65.4,60.9,,
Maharashtra,MH,Amravati,44. Home births that were conducted by skilled health personnel10 (%),1.8,2.2,,
Maharashtra,MH,Amravati,45. Births attended by skilled health personnel10 (%),89.7,88.8,,
