State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Manipur,MN,Bishnupur,29. Unmet need for spacing7 (%),5.7,11.5,,
Manipur,MN,Bishnupur,30. Health worker ever talked to female non-users about family planning (%),8.6,12.1,,
Manipur,MN,Bishnupur,31. Current users ever told about side effects of current method8 (%),42.4,50.7,,
Manipur,MN,Bishnupur,32. Mothers who had an antenatal check-up in the first trimester (%),84.2,87.9,,
Manipur,MN,Bishnupur,33. Mothers who had at least 4 antenatal care visits (%),77.4,87.0,,
Manipur,MN,Bishnupur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),88.8,94.3,,
Manipur,MN,Bishnupur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),57.4,43.6,,
Manipur,MN,Bishnupur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),30.5,12.8,,
Manipur,MN,Bishnupur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.5,51.9,,
Manipur,MN,Bishnupur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),79.0,83.8,,
Manipur,MN,Bishnupur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),16362.0,8657.0,,
Manipur,MN,Bishnupur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,0.0,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),65.3,,,
Manipur,MN,Bishnupur,42. Institutional births (%),89.5,86.5,,
Manipur,MN,Bishnupur,43. Institutional births in public facility (%),68.6,63.1,,
Manipur,MN,Bishnupur,44. Home births that were conducted by skilled health personnel10 (%),3.1,6.0,,
Manipur,MN,Bishnupur,45. Births attended by skilled health personnel10 (%),92.6,92.5,,
Manipur,MN,Bishnupur,46. Births delivered by caesarean section (%),38.2,23.4,,
Manipur,MN,Bishnupur,47. Births in a private health facility that were delivered by caesarean section (%),70.8,52.5,,
Manipur,MN,Bishnupur,48. Births in a public health facility that were delivered by caesarean section (%),34.2,17.7,,
Manipur,MN,Bishnupur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),66.6,77.2,,
Manipur,MN,Bishnupur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),76.7,83.3,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,51. Children age 12-23 months who have received BCG (%),96.1,96.1,,
Manipur,MN,Bishnupur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),84.1,84.9,,
Manipur,MN,Bishnupur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),77.8,87.3,,
Manipur,MN,Bishnupur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),70.5,82.3,,
Manipur,MN,Bishnupur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),16.0,,,
Manipur,MN,Bishnupur,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),8.6,,,
Manipur,MN,Bishnupur,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),81.5,79.2,,
Manipur,MN,Bishnupur,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),57.9,31.6,,
Manipur,MN,Bishnupur,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.3,96.3,,
Manipur,MN,Bishnupur,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.7,1.9,,
Manipur,MN,Bishnupur,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.7,6.0,,
Manipur,MN,Bishnupur,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),51.0,57.4,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),16.1,16.3,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),46.6,28.4,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,1.1,,
Manipur,MN,Bishnupur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),49.8,36.4,,
Manipur,MN,Bishnupur,67. Children under age 3 years breastfed within one hour of birth15 (%),48.1,71.4,,
Manipur,MN,Bishnupur,68. Children under age 6 months exclusively breastfed16 (%),74.6,83.3,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,83.7,Percentage not shown; based on fewer than 25 unweighted cases,
Manipur,MN,Bishnupur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",22.1,18.1,,
Manipur,MN,Bishnupur,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Bishnupur,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",21.1,17.4,,
Manipur,MN,Bishnupur,73. Children under 5 years who are stunted (height-for-age)18 (%),15.5,24.7,,
Manipur,MN,Bishnupur,74. Children under 5 years who are wasted (weight-for-height)18 (%),7.9,6.9,,
Manipur,MN,Bishnupur,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),2.1,2.0,,
Manipur,MN,Bishnupur,76. Children under 5 years who are underweight (weight-for-age)18 (%),11.7,13.7,,
Manipur,MN,Bishnupur,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.1,2.1,,
Manipur,MN,Bishnupur,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),7.7,11.0,,
Manipur,MN,Bishnupur,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),40.9,24.5,,
Manipur,MN,Bishnupur,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),63.3,,,
Manipur,MN,Bishnupur,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),42.4,21.4,,
Manipur,MN,Bishnupur,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),35.6,26.4,,
Manipur,MN,Bishnupur,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),39.0,35.3,Based on 25-49 unweighted cases,
Manipur,MN,Bishnupur,84. All women age 15-49 years who are anaemic22 (%),35.8,26.8,,
Manipur,MN,Bishnupur,85. All women age 15-19 years who are anaemic22 (%),33.3,20.1,,
Manipur,MN,Bishnupur,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.9,,,
Manipur,MN,Bishnupur,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.1,,,
Manipur,MN,Bishnupur,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.4,,,
Manipur,MN,Bishnupur,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.7,,,
Manipur,MN,Bishnupur,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.9,,,
Manipur,MN,Bishnupur,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.8,,,
Manipur,MN,Bishnupur,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.9,,,
Manipur,MN,Bishnupur,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,,,
Manipur,MN,Bishnupur,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.6,,,
Manipur,MN,Bishnupur,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,,,
Manipur,MN,Bishnupur,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.6,,,
Manipur,MN,Bishnupur,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.3,,,
Manipur,MN,Bishnupur,98. Ever undergone a screening test for cervical cancer (%),1.7,,,
Manipur,MN,Bishnupur,99. Ever undergone a breast examination for breast cancer (%),1.1,,,
Manipur,MN,Bishnupur,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,,,
Manipur,MN,Bishnupur,101. Women age 15 years and above who use any kind of tobacco (%),48.8,,,
Manipur,MN,Bishnupur,102. Men age 15 years and above who use any kind of tobacco (%),60.2,,,
Manipur,MN,Bishnupur,103. Women age 15 years and above who consume alcohol (%),0.8,,,
Manipur,MN,Bishnupur,104. Men age 15 years and above who consume alcohol (%),44.3,,,
Manipur,MN,Chandel,1. Female population age 6 years and above who ever attended school (%),76.9,77.1,,
Manipur,MN,Chandel,2. Population below age 15 years (%),29.8,33.6,,
Manipur,MN,Chandel,"3. Sex ratio of the total population (females per 1,000 males)",1077.0,1062.0,,
Manipur,MN,Chandel,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1008.0,954.0,,
Manipur,MN,Chandel,5. Children under age 5 years whose birth was registered with the civil authority (%),91.4,56.8,,
Manipur,MN,Chandel,6. Deaths in the last 3 years registered with the civil authority (%),53.7,,,
Manipur,MN,Chandel,7. Population living in households with electricity (%),99.9,93.6,,
Manipur,MN,Chandel,8. Population living in households with an improved drinking-water source1 (%),68.6,43.8,,
Manipur,MN,Chandel,9. Population living in households that use an improved sanitation facility2 (%),85.2,63.1,,
Manipur,MN,Chandel,10. Households using clean fuel for cooking3 (%),52.0,17.5,,
Manipur,MN,Chandel,11. Households using iodized salt (%),99.4,99.3,,
Manipur,MN,Chandel,12. Households with any usual member covered under a health insurance/financing scheme (%),16.1,1.1,,
Manipur,MN,Chandel,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),17.6,,,
Manipur,MN,Chandel,14. Women who are literate4 (%),80.2,,,
Manipur,MN,Chandel,15. Women with 10 or more years of schooling (%),43.3,38.7,,
Manipur,MN,Chandel,16. Women age 20-24 years married before age 18 years (%),22.3,18.6,,
Manipur,MN,Chandel,17. Births in the 5 years preceding the survey that are third or higher order (%),1.9,3.0,,
Manipur,MN,Chandel,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),9.9,5.0,,
Manipur,MN,Chandel,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),79.7,79.9,,
Manipur,MN,Chandel,20. Any method6 (%),56.6,15.4,,
Manipur,MN,Chandel,21. Any modern method6 (%),23.6,8.1,,
Manipur,MN,Chandel,22. Female sterilization (%),4.9,1.7,,
Manipur,MN,Chandel,23. Male sterilization (%),0.0,0.0,,
Manipur,MN,Chandel,24. IUD/PPIUD (%),9.0,2.9,,
Manipur,MN,Chandel,25. Pill (%),4.3,2.4,,
Manipur,MN,Chandel,26. Condom (%),4.9,1.1,,
Manipur,MN,Chandel,27. Injectables (%),0.3,0.0,,
Manipur,MN,Chandel,28. Total unmet need7 (%),11.0,29.7,,
Manipur,MN,Chandel,29. Unmet need for spacing7 (%),4.8,15.5,,
Manipur,MN,Chandel,30. Health worker ever talked to female non-users about family planning (%),10.6,10.1,,
Manipur,MN,Chandel,31. Current users ever told about side effects of current method8 (%),49.9,45.4,,Based on 25-49 unweighted cases
Manipur,MN,Chandel,32. Mothers who had an antenatal check-up in the first trimester (%),77.6,71.5,,
Manipur,MN,Chandel,33. Mothers who had at least 4 antenatal care visits (%),66.6,42.9,,
Manipur,MN,Chandel,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.5,88.1,,
Manipur,MN,Chandel,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),44.2,25.7,,
Manipur,MN,Chandel,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.0,9.3,,
Manipur,MN,Chandel,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),79.9,33.7,,
Manipur,MN,Chandel,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),55.0,39.3,,
Manipur,MN,Chandel,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),10920.0,7725.0,,
Manipur,MN,Chandel,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,0.0,,
Manipur,MN,Chandel,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),51.1,,,
Manipur,MN,Chandel,42. Institutional births (%),55.5,38.2,,
Manipur,MN,Chandel,43. Institutional births in public facility (%),37.4,23.6,,
Manipur,MN,Chandel,44. Home births that were conducted by skilled health personnel10 (%),19.3,23.5,,
Manipur,MN,Chandel,45. Births attended by skilled health personnel10 (%),74.0,62.4,,
Manipur,MN,Chandel,46. Births delivered by caesarean section (%),14.9,6.8,,
Manipur,MN,Chandel,47. Births in a private health facility that were delivered by caesarean section (%),43.0,27.4,,
Manipur,MN,Chandel,48. Births in a public health facility that were delivered by caesarean section (%),19.0,12.0,,
Manipur,MN,Chandel,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),55.5,50.6,,
Manipur,MN,Chandel,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),69.9,77.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Manipur,MN,Chandel,51. Children age 12-23 months who have received BCG (%),96.5,86.2,,
Manipur,MN,Chandel,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),69.3,63.3,,
Manipur,MN,Chandel,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.6,68.2,,
Manipur,MN,Chandel,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),60.6,58.1,,
Manipur,MN,Chandel,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),7.6,,,
Manipur,MN,Chandel,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),2.3,,,
Manipur,MN,Chandel,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),76.2,60.7,,
Manipur,MN,Chandel,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),40.7,14.7,,
Manipur,MN,Chandel,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),86.7,85.7,,
Manipur,MN,Chandel,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),8.8,13.7,,
Manipur,MN,Chandel,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.9,4.7,,
Manipur,MN,Chandel,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Chandel,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Chandel,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Chandel,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.2,1.1,,
Manipur,MN,Chandel,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),44.8,47.6,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Manipur,MN,Chandel,67. Children under age 3 years breastfed within one hour of birth15 (%),55.1,63.6,,
Manipur,MN,Chandel,68. Children under age 6 months exclusively breastfed16 (%),68.6,82.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Manipur,MN,Chandel,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Chandel,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",15.5,11.9,,
Manipur,MN,Chandel,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Manipur,MN,Chandel,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",14.2,11.6,,
Manipur,MN,Chandel,73. Children under 5 years who are stunted (height-for-age)18 (%),34.0,36.1,,
Manipur,MN,Chandel,74. Children under 5 years who are wasted (weight-for-height)18 (%),8.3,7.5,,
Manipur,MN,Chandel,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),3.2,3.1,,
Manipur,MN,Chandel,76. Children under 5 years who are underweight (weight-for-age)18 (%),14.7,13.2,,
Manipur,MN,Chandel,77. Children under 5 years who are overweight (weight-for-height)20 (%),8.7,4.1,,
Manipur,MN,Chandel,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),3.7,6.2,,
Manipur,MN,Chandel,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),33.7,24.4,,
Manipur,MN,Chandel,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),71.2,,,
Manipur,MN,Chandel,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),42.4,28.4,,
Manipur,MN,Chandel,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),27.7,23.9,,
Manipur,MN,Chandel,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),20.3,15.2,Based on 25-49 unweighted cases,
Manipur,MN,Chandel,84. All women age 15-49 years who are anaemic22 (%),27.3,23.5,,
Manipur,MN,Chandel,85. All women age 15-19 years who are anaemic22 (%),37.8,22.5,,
Manipur,MN,Chandel,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.7,,,
Manipur,MN,Chandel,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.7,,,
Manipur,MN,Chandel,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.4,,,
Manipur,MN,Chandel,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.0,,,
Manipur,MN,Chandel,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.7,,,
Manipur,MN,Chandel,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.5,,,
Manipur,MN,Chandel,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,,,
Manipur,MN,Chandel,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,,,
Manipur,MN,Chandel,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.7,,,
Manipur,MN,Chandel,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.8,,,
Manipur,MN,Chandel,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.7,,,
Manipur,MN,Chandel,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),28.2,,,
Manipur,MN,Chandel,98. Ever undergone a screening test for cervical cancer (%),1.1,,,
Manipur,MN,Chandel,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Manipur,MN,Chandel,100. Ever undergone an oral cavity examination for oral cancer (%),0.1,,,
Manipur,MN,Chandel,101. Women age 15 years and above who use any kind of tobacco (%),47.9,,,
Manipur,MN,Chandel,102. Men age 15 years and above who use any kind of tobacco (%),64.7,,,
Manipur,MN,Chandel,103. Women age 15 years and above who consume alcohol (%),1.2,,,
Manipur,MN,Chandel,104. Men age 15 years and above who consume alcohol (%),39.1,,,
Manipur,MN,Churachandpur,1. Female population age 6 years and above who ever attended school (%),84.0,79.7,,
Manipur,MN,Churachandpur,2. Population below age 15 years (%),34.1,34.6,,
Manipur,MN,Churachandpur,"3. Sex ratio of the total population (females per 1,000 males)",1144.0,997.0,,
Manipur,MN,Churachandpur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1057.0,983.0,,
Manipur,MN,Churachandpur,5. Children under age 5 years whose birth was registered with the civil authority (%),87.4,66.9,,
Manipur,MN,Churachandpur,6. Deaths in the last 3 years registered with the civil authority (%),52.5,,,
Manipur,MN,Churachandpur,7. Population living in households with electricity (%),94.0,91.3,,
Manipur,MN,Churachandpur,8. Population living in households with an improved drinking-water source1 (%),62.5,59.9,,
Manipur,MN,Churachandpur,9. Population living in households that use an improved sanitation facility2 (%),81.2,67.8,,
Manipur,MN,Churachandpur,10. Households using clean fuel for cooking3 (%),62.3,42.2,,
Manipur,MN,Churachandpur,11. Households using iodized salt (%),99.1,100.0,,
Manipur,MN,Churachandpur,12. Households with any usual member covered under a health insurance/financing scheme (%),18.2,2.0,,
Manipur,MN,Churachandpur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),22.7,,,
Manipur,MN,Churachandpur,14. Women who are literate4 (%),84.2,,,
Manipur,MN,Churachandpur,15. Women with 10 or more years of schooling (%),36.6,38.1,,
Manipur,MN,Churachandpur,16. Women age 20-24 years married before age 18 years (%),10.5,13.8,,
Manipur,MN,Churachandpur,17. Births in the 5 years preceding the survey that are third or higher order (%),3.6,3.4,,
Manipur,MN,Churachandpur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.5,2.7,,
Manipur,MN,Churachandpur,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),87.4,76.5,,
Manipur,MN,Churachandpur,20. Any method6 (%),61.8,23.6,,
Manipur,MN,Churachandpur,21. Any modern method6 (%),22.6,14.7,,
Manipur,MN,Churachandpur,22. Female sterilization (%),5.6,4.9,,
Manipur,MN,Churachandpur,23. Male sterilization (%),0.0,0.0,,
Manipur,MN,Churachandpur,24. IUD/PPIUD (%),6.3,4.3,,
Manipur,MN,Churachandpur,25. Pill (%),4.1,4.7,,
Manipur,MN,Churachandpur,26. Condom (%),5.5,0.8,,
Manipur,MN,Churachandpur,27. Injectables (%),0.2,0.0,,
Manipur,MN,Churachandpur,28. Total unmet need7 (%),8.7,23.4,,
Manipur,MN,Churachandpur,29. Unmet need for spacing7 (%),4.2,13.2,,
Manipur,MN,Churachandpur,30. Health worker ever talked to female non-users about family planning (%),5.0,7.5,,
Manipur,MN,Churachandpur,31. Current users ever told about side effects of current method8 (%),48.1,39.2,,
Manipur,MN,Churachandpur,32. Mothers who had an antenatal check-up in the first trimester (%),69.0,68.4,,
Manipur,MN,Churachandpur,33. Mothers who had at least 4 antenatal care visits (%),61.3,60.1,,
Manipur,MN,Churachandpur,34. Mothers whose last birth was protected against neonatal tetanus9 (%),79.5,83.1,,
Manipur,MN,Churachandpur,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),28.5,21.3,,
Manipur,MN,Churachandpur,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),11.9,4.8,,
Manipur,MN,Churachandpur,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),78.1,23.9,,
Manipur,MN,Churachandpur,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.2,56.8,,
Manipur,MN,Churachandpur,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),10646.0,6119.0,,
Manipur,MN,Churachandpur,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.7,1.4,,
Manipur,MN,Churachandpur,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),56.8,,,
Manipur,MN,Churachandpur,42. Institutional births (%),72.9,63.2,,
Manipur,MN,Churachandpur,43. Institutional births in public facility (%),50.4,35.6,,
Manipur,MN,Churachandpur,44. Home births that were conducted by skilled health personnel10 (%),7.1,4.7,,
Manipur,MN,Churachandpur,45. Births attended by skilled health personnel10 (%),80.0,67.7,,
Manipur,MN,Churachandpur,46. Births delivered by caesarean section (%),9.6,9.6,,
Manipur,MN,Churachandpur,47. Births in a private health facility that were delivered by caesarean section (%),23.6,21.9,,
Manipur,MN,Churachandpur,48. Births in a public health facility that were delivered by caesarean section (%),8.5,10.0,,
Manipur,MN,Churachandpur,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),64.9,52.2,,
Manipur,MN,Churachandpur,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),78.9,75.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Manipur,MN,Churachandpur,51. Children age 12-23 months who have received BCG (%),88.9,84.1,,
Manipur,MN,Churachandpur,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),77.4,60.1,,
Manipur,MN,Churachandpur,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.5,68.4,,
Manipur,MN,Churachandpur,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),71.9,65.1,,
Manipur,MN,Churachandpur,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),20.5,,,
