State,State-Code,District,Indicator,NFHS-5,NFHS-4
Telangana,TG,Adilabad,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.3,
Telangana,TG,Adilabad,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),65.0,
Telangana,TG,Adilabad,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),42.7,
Telangana,TG,Adilabad,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),77.5,
Telangana,TG,Adilabad,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.7,
Telangana,TG,Adilabad,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.0,
Telangana,TG,Adilabad,67. Children under age 3 years breastfed within one hour of birth15 (%),20.4,
Telangana,TG,Adilabad,68. Children under age 6 months exclusively breastfed16 (%),72.2,
Telangana,TG,Adilabad,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Telangana,TG,Adilabad,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",9.7,
Telangana,TG,Adilabad,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Telangana,TG,Adilabad,"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",9.6,
Telangana,TG,Adilabad,73. Children under 5 years who are stunted (height-for-age)18 (%),45.7,
Telangana,TG,Adilabad,74. Children under 5 years who are wasted (weight-for-height)18 (%),29.5,
Telangana,TG,Adilabad,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),12.9,
Telangana,TG,Adilabad,76. Children under 5 years who are underweight (weight-for-age)18 (%),52.0,
Telangana,TG,Adilabad,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.9,
Telangana,TG,Adilabad,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),26.9,
Telangana,TG,Adilabad,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),15.7,
Telangana,TG,Adilabad,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),48.3,
Telangana,TG,Adilabad,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),76.3,
Telangana,TG,Adilabad,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),61.1,
Telangana,TG,Adilabad,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),61.0,
Telangana,TG,Adilabad,84. All women age 15-49 years who are anaemic22 (%),61.1,
Telangana,TG,Adilabad,85. All women age 15-19 years who are anaemic22 (%),68.0,
Telangana,TG,Adilabad,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.7,
Telangana,TG,Adilabad,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.5,
Telangana,TG,Adilabad,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.8,
Telangana,TG,Adilabad,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.9,
Telangana,TG,Adilabad,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.8,
Telangana,TG,Adilabad,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.8,
Telangana,TG,Adilabad,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,
Telangana,TG,Adilabad,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,
Telangana,TG,Adilabad,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.1,
Telangana,TG,Adilabad,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.5,
Telangana,TG,Adilabad,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,
Telangana,TG,Adilabad,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.4,
Telangana,TG,Adilabad,98. Ever undergone a screening test for cervical cancer (%),5.3,
Telangana,TG,Adilabad,99. Ever undergone a breast examination for breast cancer (%),0.2,
Telangana,TG,Adilabad,100. Ever undergone an oral cavity examination for oral cancer (%),0.6,
Telangana,TG,Adilabad,101. Women age 15 years and above who use any kind of tobacco (%),11.0,
Telangana,TG,Adilabad,102. Men age 15 years and above who use any kind of tobacco (%),29.7,
Telangana,TG,Adilabad,103. Women age 15 years and above who consume alcohol (%),2.1,
Telangana,TG,Adilabad,104. Men age 15 years and above who consume alcohol (%),28.3,
Telangana,TG,Bhadradri Kothagudem,1. Female population age 6 years and above who ever attended school (%),62.7,
Telangana,TG,Bhadradri Kothagudem,2. Population below age 15 years (%),19.5,
Telangana,TG,Bhadradri Kothagudem,"3. Sex ratio of the total population (females per 1,000 males)",1082.0,
Telangana,TG,Bhadradri Kothagudem,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",817.0,
Telangana,TG,Bhadradri Kothagudem,5. Children under age 5 years whose birth was registered with the civil authority (%),90.0,
Telangana,TG,Bhadradri Kothagudem,6. Deaths in the last 3 years registered with the civil authority (%),75.3,
Telangana,TG,Bhadradri Kothagudem,7. Population living in households with electricity (%),99.4,
Telangana,TG,Bhadradri Kothagudem,8. Population living in households with an improved drinking-water source1 (%),99.1,
Telangana,TG,Bhadradri Kothagudem,9. Population living in households that use an improved sanitation facility2 (%),75.3,
Telangana,TG,Bhadradri Kothagudem,10. Households using clean fuel for cooking3 (%),89.2,
Telangana,TG,Bhadradri Kothagudem,11. Households using iodized salt (%),97.7,
Telangana,TG,Bhadradri Kothagudem,12. Households with any usual member covered under a health insurance/financing scheme (%),59.4,
Telangana,TG,Bhadradri Kothagudem,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.2,
Telangana,TG,Bhadradri Kothagudem,14. Women who are literate4 (%),68.7,
Telangana,TG,Bhadradri Kothagudem,15. Women with 10 or more years of schooling (%),41.8,
Telangana,TG,Bhadradri Kothagudem,16. Women age 20-24 years married before age 18 years (%),20.8,
Telangana,TG,Bhadradri Kothagudem,17. Births in the 5 years preceding the survey that are third or higher order (%),1.0,
Telangana,TG,Bhadradri Kothagudem,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),13.0,
Telangana,TG,Bhadradri Kothagudem,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),92.9,
Telangana,TG,Bhadradri Kothagudem,20. Any method6 (%),75.0,
Telangana,TG,Bhadradri Kothagudem,21. Any modern method6 (%),74.0,
Telangana,TG,Bhadradri Kothagudem,22. Female sterilization (%),68.2,
Telangana,TG,Bhadradri Kothagudem,23. Male sterilization (%),2.2,
Telangana,TG,Bhadradri Kothagudem,24. IUD/PPIUD (%),0.3,
Telangana,TG,Bhadradri Kothagudem,25. Pill (%),0.9,
Telangana,TG,Bhadradri Kothagudem,26. Condom (%),1.4,
Telangana,TG,Bhadradri Kothagudem,27. Injectables (%),0.3,
Telangana,TG,Bhadradri Kothagudem,28. Total unmet need7 (%),3.8,
Telangana,TG,Bhadradri Kothagudem,29. Unmet need for spacing7 (%),2.1,
Telangana,TG,Bhadradri Kothagudem,30. Health worker ever talked to female non-users about family planning (%),18.3,
Telangana,TG,Bhadradri Kothagudem,31. Current users ever told about side effects of current method8 (%),51.3,
Telangana,TG,Bhadradri Kothagudem,32. Mothers who had an antenatal check-up in the first trimester (%),92.8,
Telangana,TG,Bhadradri Kothagudem,33. Mothers who had at least 4 antenatal care visits (%),70.1,
Telangana,TG,Bhadradri Kothagudem,34. Mothers whose last birth was protected against neonatal tetanus9 (%),91.2,
Telangana,TG,Bhadradri Kothagudem,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),62.5,
Telangana,TG,Bhadradri Kothagudem,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),42.3,
Telangana,TG,Bhadradri Kothagudem,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.6,
Telangana,TG,Bhadradri Kothagudem,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),87.1,
Telangana,TG,Bhadradri Kothagudem,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3255.0,
Telangana,TG,Bhadradri Kothagudem,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Telangana,TG,Bhadradri Kothagudem,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),85.4,
Telangana,TG,Bhadradri Kothagudem,42. Institutional births (%),97.4,
Telangana,TG,Bhadradri Kothagudem,43. Institutional births in public facility (%),53.9,
Telangana,TG,Bhadradri Kothagudem,44. Home births that were conducted by skilled health personnel10 (%),2.3,
Telangana,TG,Bhadradri Kothagudem,45. Births attended by skilled health personnel10 (%),94.2,
Telangana,TG,Bhadradri Kothagudem,46. Births delivered by caesarean section (%),58.0,
Telangana,TG,Bhadradri Kothagudem,47. Births in a private health facility that were delivered by caesarean section (%),73.1,
Telangana,TG,Bhadradri Kothagudem,48. Births in a public health facility that were delivered by caesarean section (%),48.6,
Telangana,TG,Bhadradri Kothagudem,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),80.4,
Telangana,TG,Bhadradri Kothagudem,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),87.0,
Telangana,TG,Bhadradri Kothagudem,51. Children age 12-23 months who have received BCG (%),98.0,
Telangana,TG,Bhadradri Kothagudem,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),86.7,
Telangana,TG,Bhadradri Kothagudem,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),93.7,
Telangana,TG,Bhadradri Kothagudem,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.1,
Telangana,TG,Bhadradri Kothagudem,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),41.4,
Telangana,TG,Bhadradri Kothagudem,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),8.0,
Telangana,TG,Bhadradri Kothagudem,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),93.7,
Telangana,TG,Bhadradri Kothagudem,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),73.2,
Telangana,TG,Bhadradri Kothagudem,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.2,
Telangana,TG,Bhadradri Kothagudem,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.8,
Telangana,TG,Bhadradri Kothagudem,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.2,
Telangana,TG,Bhadradri Kothagudem,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Telangana,TG,Bhadradri Kothagudem,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Telangana,TG,Bhadradri Kothagudem,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Telangana,TG,Bhadradri Kothagudem,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.0,
Telangana,TG,Bhadradri Kothagudem,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),82.4,
Telangana,TG,Bhadradri Kothagudem,67. Children under age 3 years breastfed within one hour of birth15 (%),40.2,
Telangana,TG,Bhadradri Kothagudem,68. Children under age 6 months exclusively breastfed16 (%),,
Telangana,TG,Bhadradri Kothagudem,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Telangana,TG,Bhadradri Kothagudem,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",8.8,
Telangana,TG,Bhadradri Kothagudem,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Telangana,TG,Bhadradri Kothagudem,"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",12.4,
Telangana,TG,Bhadradri Kothagudem,73. Children under 5 years who are stunted (height-for-age)18 (%),28.4,
Telangana,TG,Bhadradri Kothagudem,74. Children under 5 years who are wasted (weight-for-height)18 (%),21.8,
Telangana,TG,Bhadradri Kothagudem,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),9.0,
Telangana,TG,Bhadradri Kothagudem,76. Children under 5 years who are underweight (weight-for-age)18 (%),25.3,
Telangana,TG,Bhadradri Kothagudem,77. Children under 5 years who are overweight (weight-for-height)20 (%),3.7,
Telangana,TG,Bhadradri Kothagudem,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),14.9,
Telangana,TG,Bhadradri Kothagudem,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),31.0,
Telangana,TG,Bhadradri Kothagudem,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),48.7,
Telangana,TG,Bhadradri Kothagudem,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),69.3,
Telangana,TG,Bhadradri Kothagudem,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),69.3,
Telangana,TG,Bhadradri Kothagudem,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),50.6,
Telangana,TG,Bhadradri Kothagudem,84. All women age 15-49 years who are anaemic22 (%),68.7,
Telangana,TG,Bhadradri Kothagudem,85. All women age 15-19 years who are anaemic22 (%),79.3,
Telangana,TG,Bhadradri Kothagudem,86. Blood sugar level - high (141-160 mg/dl)23 (%),9.1,
Telangana,TG,Bhadradri Kothagudem,87. Blood sugar level - very high (>160 mg/dl)23 (%),7.5,
Telangana,TG,Bhadradri Kothagudem,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),18.3,
Telangana,TG,Bhadradri Kothagudem,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.8,
Telangana,TG,Bhadradri Kothagudem,90. Blood sugar level - very high (>160 mg/dl)23 (%),10.0,
Telangana,TG,Bhadradri Kothagudem,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),18.4,
Telangana,TG,Bhadradri Kothagudem,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.8,
Telangana,TG,Bhadradri Kothagudem,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.6,
Telangana,TG,Bhadradri Kothagudem,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),29.6,
Telangana,TG,Bhadradri Kothagudem,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.5,
Telangana,TG,Bhadradri Kothagudem,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,
Telangana,TG,Bhadradri Kothagudem,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),30.1,
Telangana,TG,Bhadradri Kothagudem,98. Ever undergone a screening test for cervical cancer (%),3.4,
Telangana,TG,Bhadradri Kothagudem,99. Ever undergone a breast examination for breast cancer (%),0.0,
Telangana,TG,Bhadradri Kothagudem,100. Ever undergone an oral cavity examination for oral cancer (%),3.2,
Telangana,TG,Bhadradri Kothagudem,101. Women age 15 years and above who use any kind of tobacco (%),4.7,
Telangana,TG,Bhadradri Kothagudem,102. Men age 15 years and above who use any kind of tobacco (%),28.4,
Telangana,TG,Bhadradri Kothagudem,103. Women age 15 years and above who consume alcohol (%),2.9,
Telangana,TG,Bhadradri Kothagudem,104. Men age 15 years and above who consume alcohol (%),38.8,
Telangana,TG,Hyderabad,1. Female population age 6 years and above who ever attended school (%),80.3,
Telangana,TG,Hyderabad,2. Population below age 15 years (%),23.0,
Telangana,TG,Hyderabad,"3. Sex ratio of the total population (females per 1,000 males)",959.0,
Telangana,TG,Hyderabad,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",844.0,
Telangana,TG,Hyderabad,5. Children under age 5 years whose birth was registered with the civil authority (%),94.3,
Telangana,TG,Hyderabad,6. Deaths in the last 3 years registered with the civil authority (%),82.8,
Telangana,TG,Hyderabad,7. Population living in households with electricity (%),99.9,
Telangana,TG,Hyderabad,8. Population living in households with an improved drinking-water source1 (%),99.6,
Telangana,TG,Hyderabad,9. Population living in households that use an improved sanitation facility2 (%),84.4,
Telangana,TG,Hyderabad,10. Households using clean fuel for cooking3 (%),99.5,
Telangana,TG,Hyderabad,11. Households using iodized salt (%),97.4,
Telangana,TG,Hyderabad,12. Households with any usual member covered under a health insurance/financing scheme (%),48.9,
Telangana,TG,Hyderabad,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),19.9,
Telangana,TG,Hyderabad,14. Women who are literate4 (%),83.6,
Telangana,TG,Hyderabad,15. Women with 10 or more years of schooling (%),63.2,
Telangana,TG,Hyderabad,16. Women age 20-24 years married before age 18 years (%),10.6,
Telangana,TG,Hyderabad,17. Births in the 5 years preceding the survey that are third or higher order (%),4.0,
Telangana,TG,Hyderabad,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.2,
Telangana,TG,Hyderabad,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),94.2,
Telangana,TG,Hyderabad,20. Any method6 (%),71.8,
Telangana,TG,Hyderabad,21. Any modern method6 (%),70.0,
Telangana,TG,Hyderabad,22. Female sterilization (%),64.6,
Telangana,TG,Hyderabad,23. Male sterilization (%),0.0,
Telangana,TG,Hyderabad,24. IUD/PPIUD (%),1.8,
Telangana,TG,Hyderabad,25. Pill (%),1.9,
Telangana,TG,Hyderabad,26. Condom (%),1.1,
Telangana,TG,Hyderabad,27. Injectables (%),0.0,
Telangana,TG,Hyderabad,28. Total unmet need7 (%),6.1,
Telangana,TG,Hyderabad,29. Unmet need for spacing7 (%),2.9,
Telangana,TG,Hyderabad,30. Health worker ever talked to female non-users about family planning (%),18.5,
Telangana,TG,Hyderabad,31. Current users ever told about side effects of current method8 (%),58.2,
Telangana,TG,Hyderabad,32. Mothers who had an antenatal check-up in the first trimester (%),87.9,
Telangana,TG,Hyderabad,33. Mothers who had at least 4 antenatal care visits (%),69.9,
Telangana,TG,Hyderabad,34. Mothers whose last birth was protected against neonatal tetanus9 (%),89.6,
Telangana,TG,Hyderabad,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),72.2,
Telangana,TG,Hyderabad,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),38.4,
Telangana,TG,Hyderabad,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),94.4,
Telangana,TG,Hyderabad,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),91.2,
Telangana,TG,Hyderabad,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2815.0,
Telangana,TG,Hyderabad,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,
Telangana,TG,Hyderabad,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),94.9,
Telangana,TG,Hyderabad,42. Institutional births (%),98.3,
Telangana,TG,Hyderabad,43. Institutional births in public facility (%),48.3,
Telangana,TG,Hyderabad,44. Home births that were conducted by skilled health personnel10 (%),0.0,
Telangana,TG,Hyderabad,45. Births attended by skilled health personnel10 (%),94.6,
Telangana,TG,Hyderabad,46. Births delivered by caesarean section (%),59.7,
Telangana,TG,Hyderabad,47. Births in a private health facility that were delivered by caesarean section (%),85.0,
Telangana,TG,Hyderabad,48. Births in a public health facility that were delivered by caesarean section (%),35.4,
Telangana,TG,Hyderabad,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),73.8,
Telangana,TG,Hyderabad,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),91.6,
Telangana,TG,Hyderabad,51. Children age 12-23 months who have received BCG (%),82.1,
Telangana,TG,Hyderabad,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),76.3,
Telangana,TG,Hyderabad,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),75.4,
Telangana,TG,Hyderabad,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),77.9,
Telangana,TG,Hyderabad,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),19.8,
Telangana,TG,Hyderabad,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),2.5,
Telangana,TG,Hyderabad,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),70.1,
Telangana,TG,Hyderabad,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),62.0,
Telangana,TG,Hyderabad,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),84.3,
Telangana,TG,Hyderabad,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.3,
Telangana,TG,Hyderabad,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.0,
Telangana,TG,Hyderabad,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,
Telangana,TG,Hyderabad,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,
Telangana,TG,Hyderabad,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Telangana,TG,Hyderabad,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,
Telangana,TG,Hyderabad,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,
Telangana,TG,Hyderabad,67. Children under age 3 years breastfed within one hour of birth15 (%),48.1,
Telangana,TG,Hyderabad,68. Children under age 6 months exclusively breastfed16 (%),,
Telangana,TG,Hyderabad,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,
Telangana,TG,Hyderabad,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",6.2,
Telangana,TG,Hyderabad,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Telangana,TG,Hyderabad,"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",4.8,
Telangana,TG,Hyderabad,73. Children under 5 years who are stunted (height-for-age)18 (%),30.4,
Telangana,TG,Hyderabad,74. Children under 5 years who are wasted (weight-for-height)18 (%),17.7,
