State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Himachal Pradesh,HP,Bilaspur,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Bilaspur,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Bilaspur,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,3.9,,
Himachal Pradesh,HP,Bilaspur,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,84.8,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Bilaspur,67. Children under age 3 years breastfed within one hour of birth15 (%),51.1,40.5,,
Himachal Pradesh,HP,Bilaspur,68. Children under age 6 months exclusively breastfed16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Bilaspur,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Bilaspur,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",11.6,8.0,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Bilaspur,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Bilaspur,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",10.6,9.2,,
Himachal Pradesh,HP,Bilaspur,73. Children under 5 years who are stunted (height-for-age)18 (%),40.1,27.2,,
Himachal Pradesh,HP,Bilaspur,74. Children under 5 years who are wasted (weight-for-height)18 (%),12.0,13.1,,
Himachal Pradesh,HP,Bilaspur,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),2.8,4.5,,
Himachal Pradesh,HP,Bilaspur,76. Children under 5 years who are underweight (weight-for-age)18 (%),38.8,23.4,,
Himachal Pradesh,HP,Bilaspur,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.0,1.6,,
Himachal Pradesh,HP,Bilaspur,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),17.5,15.7,,
Himachal Pradesh,HP,Bilaspur,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),29.1,28.4,,
Himachal Pradesh,HP,Bilaspur,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),53.2,,,
Himachal Pradesh,HP,Bilaspur,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),44.8,28.3,,
Himachal Pradesh,HP,Bilaspur,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),53.4,39.1,,
Himachal Pradesh,HP,Bilaspur,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),,38.1,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Bilaspur,84. All women age 15-49 years who are anaemic22 (%),53.0,39.1,,
Himachal Pradesh,HP,Bilaspur,85. All women age 15-19 years who are anaemic22 (%),55.5,33.0,,
Himachal Pradesh,HP,Bilaspur,86. Blood sugar level - high (141-160 mg/dl)23 (%),9.3,,,
Himachal Pradesh,HP,Bilaspur,87. Blood sugar level - very high (>160 mg/dl)23 (%),8.0,,,
Himachal Pradesh,HP,Bilaspur,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.9,,,
Himachal Pradesh,HP,Bilaspur,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.8,,,
Himachal Pradesh,HP,Bilaspur,90. Blood sugar level - very high (>160 mg/dl)23 (%),9.1,,,
Himachal Pradesh,HP,Bilaspur,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19.9,,,
Himachal Pradesh,HP,Bilaspur,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,,,
Himachal Pradesh,HP,Bilaspur,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,,,
Himachal Pradesh,HP,Bilaspur,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.1,,,
Himachal Pradesh,HP,Bilaspur,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,,,
Himachal Pradesh,HP,Bilaspur,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,,,
Himachal Pradesh,HP,Bilaspur,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.3,,,
Himachal Pradesh,HP,Bilaspur,98. Ever undergone a screening test for cervical cancer (%),0.4,,,
Himachal Pradesh,HP,Bilaspur,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Himachal Pradesh,HP,Bilaspur,100. Ever undergone an oral cavity examination for oral cancer (%),0.2,,,
Himachal Pradesh,HP,Bilaspur,101. Women age 15 years and above who use any kind of tobacco (%),1.8,,,
Himachal Pradesh,HP,Bilaspur,102. Men age 15 years and above who use any kind of tobacco (%),33.3,,,
Himachal Pradesh,HP,Bilaspur,103. Women age 15 years and above who consume alcohol (%),0.3,,,
Himachal Pradesh,HP,Bilaspur,104. Men age 15 years and above who consume alcohol (%),26.2,,,
Himachal Pradesh,HP,Chamba,1. Female population age 6 years and above who ever attended school (%),70.1,68.8,,
Himachal Pradesh,HP,Chamba,2. Population below age 15 years (%),25.1,27.5,,
Himachal Pradesh,HP,Chamba,"3. Sex ratio of the total population (females per 1,000 males)",1073.0,1128.0,,
Himachal Pradesh,HP,Chamba,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1001.0,936.0,,
Himachal Pradesh,HP,Chamba,5. Children under age 5 years whose birth was registered with the civil authority (%),96.7,93.8,,
Himachal Pradesh,HP,Chamba,6. Deaths in the last 3 years registered with the civil authority (%),97.5,,,
Himachal Pradesh,HP,Chamba,7. Population living in households with electricity (%),99.1,98.5,,
Himachal Pradesh,HP,Chamba,8. Population living in households with an improved drinking-water source1 (%),85.5,90.0,,
Himachal Pradesh,HP,Chamba,9. Population living in households that use an improved sanitation facility2 (%),86.5,77.5,,
Himachal Pradesh,HP,Chamba,10. Households using clean fuel for cooking3 (%),35.0,25.4,,
Himachal Pradesh,HP,Chamba,11. Households using iodized salt (%),99.1,98.7,,
Himachal Pradesh,HP,Chamba,12. Households with any usual member covered under a health insurance/financing scheme (%),26.8,36.7,,
Himachal Pradesh,HP,Chamba,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),14.0,,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,14. Women who are literate4 (%),84.1,,,
Himachal Pradesh,HP,Chamba,15. Women with 10 or more years of schooling (%),50.9,48.4,,
Himachal Pradesh,HP,Chamba,16. Women age 20-24 years married before age 18 years (%),3.8,8.4,,
Himachal Pradesh,HP,Chamba,17. Births in the 5 years preceding the survey that are third or higher order (%),1.9,2.8,,
Himachal Pradesh,HP,Chamba,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.0,0.6,,
Himachal Pradesh,HP,Chamba,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),87.3,71.8,,
Himachal Pradesh,HP,Chamba,20. Any method6 (%),81.8,51.6,,
Himachal Pradesh,HP,Chamba,21. Any modern method6 (%),65.2,43.0,,
Himachal Pradesh,HP,Chamba,22. Female sterilization (%),24.4,21.8,,
Himachal Pradesh,HP,Chamba,23. Male sterilization (%),18.4,9.8,,
Himachal Pradesh,HP,Chamba,24. IUD/PPIUD (%),0.2,0.4,,
Himachal Pradesh,HP,Chamba,25. Pill (%),0.9,1.5,,
Himachal Pradesh,HP,Chamba,26. Condom (%),19.3,9.5,,
Himachal Pradesh,HP,Chamba,27. Injectables (%),0.0,0.0,,
Himachal Pradesh,HP,Chamba,28. Total unmet need7 (%),6.2,16.1,,
Himachal Pradesh,HP,Chamba,29. Unmet need for spacing7 (%),2.9,6.3,,
Himachal Pradesh,HP,Chamba,30. Health worker ever talked to female non-users about family planning (%),31.8,12.8,,
Himachal Pradesh,HP,Chamba,31. Current users ever told about side effects of current method8 (%),71.7,,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,32. Mothers who had an antenatal check-up in the first trimester (%),75.1,57.2,,
Himachal Pradesh,HP,Chamba,33. Mothers who had at least 4 antenatal care visits (%),62.7,47.5,,
Himachal Pradesh,HP,Chamba,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.0,85.2,,
Himachal Pradesh,HP,Chamba,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),65.4,38.9,,
Himachal Pradesh,HP,Chamba,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),37.4,18.7,,
Himachal Pradesh,HP,Chamba,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.7,90.2,,
Himachal Pradesh,HP,Chamba,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72.9,48.0,,
Himachal Pradesh,HP,Chamba,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),4252.0,2778.0,,
Himachal Pradesh,HP,Chamba,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.9,0.0,,
Himachal Pradesh,HP,Chamba,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.8,,,
Himachal Pradesh,HP,Chamba,42. Institutional births (%),72.0,56.9,,
Himachal Pradesh,HP,Chamba,43. Institutional births in public facility (%),64.9,43.4,,
Himachal Pradesh,HP,Chamba,44. Home births that were conducted by skilled health personnel10 (%),4.0,3.6,,
Himachal Pradesh,HP,Chamba,45. Births attended by skilled health personnel10 (%),74.1,60.5,,
Himachal Pradesh,HP,Chamba,46. Births delivered by caesarean section (%),10.5,10.4,,
Himachal Pradesh,HP,Chamba,47. Births in a private health facility that were delivered by caesarean section (%),,51.0,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,48. Births in a public health facility that were delivered by caesarean section (%),8.8,8.1,,
Himachal Pradesh,HP,Chamba,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),100.0,64.6,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),100.0,77.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,51. Children age 12-23 months who have received BCG (%),100.0,93.5,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),100.0,77.9,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),100.0,82.3,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,84.8,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),52.9,,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),100.0,,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),100.0,70.7,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),77.8,60.2,,
Himachal Pradesh,HP,Chamba,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0,Based on 25-49 unweighted cases,
Himachal Pradesh,HP,Chamba,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.0,5.7,,
Himachal Pradesh,HP,Chamba,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Chamba,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Chamba,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Chamba,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,1.1,,
Himachal Pradesh,HP,Chamba,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),,82.8,Percentage not shown; based on fewer than 25 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,67. Children under age 3 years breastfed within one hour of birth15 (%),43.6,32.6,,
Himachal Pradesh,HP,Chamba,68. Children under age 6 months exclusively breastfed16 (%),61.5,77.8,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Chamba,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",18.1,9.1,,
Himachal Pradesh,HP,Chamba,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Himachal Pradesh,HP,Chamba,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",19.9,7.6,,
Himachal Pradesh,HP,Chamba,73. Children under 5 years who are stunted (height-for-age)18 (%),42.6,29.9,,
Himachal Pradesh,HP,Chamba,74. Children under 5 years who are wasted (weight-for-height)18 (%),15.4,15.0,,
Himachal Pradesh,HP,Chamba,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),5.8,4.8,,
Himachal Pradesh,HP,Chamba,76. Children under 5 years who are underweight (weight-for-age)18 (%),26.0,22.5,,
Himachal Pradesh,HP,Chamba,77. Children under 5 years who are overweight (weight-for-height)20 (%),9.0,2.4,,
Himachal Pradesh,HP,Chamba,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),14.6,19.1,,
Himachal Pradesh,HP,Chamba,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),23.2,20.8,,
Himachal Pradesh,HP,Chamba,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),61.1,,,
Himachal Pradesh,HP,Chamba,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),46.5,66.3,,
Himachal Pradesh,HP,Chamba,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),43.9,50.6,,
Himachal Pradesh,HP,Chamba,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),38.3,65.8,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Himachal Pradesh,HP,Chamba,84. All women age 15-49 years who are anaemic22 (%),43.7,51.2,,
Himachal Pradesh,HP,Chamba,85. All women age 15-19 years who are anaemic22 (%),47.4,50.5,,
Himachal Pradesh,HP,Chamba,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.4,,,
Himachal Pradesh,HP,Chamba,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.4,,,
Himachal Pradesh,HP,Chamba,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.6,,,
Himachal Pradesh,HP,Chamba,89. Blood sugar level - high (141-160 mg/dl)23 (%),6.1,,,
Himachal Pradesh,HP,Chamba,90. Blood sugar level - very high (>160 mg/dl)23 (%),5.0,,,
Himachal Pradesh,HP,Chamba,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.5,,,
Himachal Pradesh,HP,Chamba,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.9,,,
Himachal Pradesh,HP,Chamba,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,,,
Himachal Pradesh,HP,Chamba,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.8,,,
Himachal Pradesh,HP,Chamba,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.3,,,
Himachal Pradesh,HP,Chamba,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,,,
Himachal Pradesh,HP,Chamba,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.2,,,
Himachal Pradesh,HP,Chamba,98. Ever undergone a screening test for cervical cancer (%),0.2,,,
Himachal Pradesh,HP,Chamba,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Himachal Pradesh,HP,Chamba,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,,,
Himachal Pradesh,HP,Chamba,101. Women age 15 years and above who use any kind of tobacco (%),2.5,,,
Himachal Pradesh,HP,Chamba,102. Men age 15 years and above who use any kind of tobacco (%),40.3,,,
Himachal Pradesh,HP,Chamba,103. Women age 15 years and above who consume alcohol (%),0.6,,,
Himachal Pradesh,HP,Chamba,104. Men age 15 years and above who consume alcohol (%),40.5,,,
Himachal Pradesh,HP,Hamirpur,1. Female population age 6 years and above who ever attended school (%),86.7,84.8,,
Himachal Pradesh,HP,Hamirpur,2. Population below age 15 years (%),20.3,24.6,,
Himachal Pradesh,HP,Hamirpur,"3. Sex ratio of the total population (females per 1,000 males)",1182.0,1225.0,,
Himachal Pradesh,HP,Hamirpur,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1073.0,954.0,,
Himachal Pradesh,HP,Hamirpur,5. Children under age 5 years whose birth was registered with the civil authority (%),96.4,99.6,,
Himachal Pradesh,HP,Hamirpur,6. Deaths in the last 3 years registered with the civil authority (%),96.9,,,
Himachal Pradesh,HP,Hamirpur,7. Population living in households with electricity (%),99.7,99.7,,
Himachal Pradesh,HP,Hamirpur,8. Population living in households with an improved drinking-water source1 (%),98.0,96.3,,
Himachal Pradesh,HP,Hamirpur,9. Population living in households that use an improved sanitation facility2 (%),85.5,84.1,,
Himachal Pradesh,HP,Hamirpur,10. Households using clean fuel for cooking3 (%),44.7,24.3,,
Himachal Pradesh,HP,Hamirpur,11. Households using iodized salt (%),99.2,98.8,,
Himachal Pradesh,HP,Hamirpur,12. Households with any usual member covered under a health insurance/financing scheme (%),32.0,12.8,,
Himachal Pradesh,HP,Hamirpur,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),3.5,,,
Himachal Pradesh,HP,Hamirpur,14. Women who are literate4 (%),94.8,,,
Himachal Pradesh,HP,Hamirpur,15. Women with 10 or more years of schooling (%),76.1,67.6,,
Himachal Pradesh,HP,Hamirpur,16. Women age 20-24 years married before age 18 years (%),3.5,3.0,,
Himachal Pradesh,HP,Hamirpur,17. Births in the 5 years preceding the survey that are third or higher order (%),0.6,0.9,,
Himachal Pradesh,HP,Hamirpur,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.8,1.6,,
