State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Assam,AS,Baksa,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.0,,,
Assam,AS,Baksa,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.4,,,
Assam,AS,Baksa,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.4,,,
Assam,AS,Baksa,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.3,,,
Assam,AS,Baksa,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.1,,,
Assam,AS,Baksa,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.0,,,
Assam,AS,Baksa,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.2,,,
Assam,AS,Baksa,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.5,,,
Assam,AS,Baksa,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.8,,,
Assam,AS,Baksa,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,,,
Assam,AS,Baksa,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.0,,,
Assam,AS,Baksa,98.Ever undergone a screening test for cervical cancer (%),0.3,,,
Assam,AS,Baksa,99.Ever undergone a breast examination for breast cancer (%),0.3,,,
Assam,AS,Baksa,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,,,
Assam,AS,Baksa,101. Women age 15 years and above who use any kind of tobacco (%),14.9,,,
Assam,AS,Baksa,102. Men age 15 years and above who use any kind of tobacco (%),57.6,,,
Assam,AS,Baksa,103. Women age 15 years and above who consume alcohol (%),11.9,,,
Assam,AS,Baksa,104. Men age 15 years and above who consume alcohol (%),33.4,,,
Assam,AS,Barpeta,1. Female population age 6 years and above who ever attended school (%),75.4,70.5,,
Assam,AS,Barpeta,2. Population below age 15 years (%),30.1,33.3,,
Assam,AS,Barpeta,"3. Sex ratio of the total population (females per 1,000 males)",1027.0,982.0,,
Assam,AS,Barpeta,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1007.0,906.0,,
Assam,AS,Barpeta,5. Children under age 5 years whose birth was registered with the civil authority (%),96.0,96.9,,
Assam,AS,Barpeta,6. Deaths in the last 3 years registered with the civil authority (%),74.3,,,
Assam,AS,Barpeta,7. Population living in households with electricity (%),88.9,72.7,,
Assam,AS,Barpeta,8. Population living in households with an improved drinking-water source1 (%),98.1,98.5,,
Assam,AS,Barpeta,9. Population living in households that use an improved sanitation facility2 (%),63.7,36.3,,
Assam,AS,Barpeta,10. Households using clean fuel for cooking3 (%),38.7,22.6,,
Assam,AS,Barpeta,11. Households using iodized salt (%),96.3,99.5,,
Assam,AS,Barpeta,12. Households with any usual member covered under a health insurance/financing scheme (%),58.9,25.7,,
Assam,AS,Barpeta,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.7,,,
Assam,AS,Barpeta,14. Women who are literate4 (%),74.8,,,
Assam,AS,Barpeta,15. Women with 10 or more years of schooling (%),31.7,23.9,,
Assam,AS,Barpeta,16. Women age 20-24 years married before age 18 years (%),40.1,43.2,,
Assam,AS,Barpeta,17. Births in the 5 years preceding the survey that are third or higher order (%),0.0,0.5,,
Assam,AS,Barpeta,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),14.2,16.2,,
Assam,AS,Barpeta,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),61.5,44.5,,
Assam,AS,Barpeta,20. Any method6 (%),57.3,56.7,,
Assam,AS,Barpeta,21. Any modern method6 (%),47.4,40.2,,
Assam,AS,Barpeta,22. Female sterilization (%),5.5,3.5,,
Assam,AS,Barpeta,23. Male sterilization (%),0.1,0.0,,
Assam,AS,Barpeta,24. IUD/PPIUD (%),2.0,2.5,,
Assam,AS,Barpeta,25. Pill (%),35.3,30.0,,
Assam,AS,Barpeta,26. Condom (%),3.6,3.0,,
Assam,AS,Barpeta,27. Injectables (%),0.7,0.1,,
Assam,AS,Barpeta,28. Total unmet need7 (%),12.3,10.1,,
Assam,AS,Barpeta,29. Unmet need for spacing7 (%),3.9,4.7,,
Assam,AS,Barpeta,30. Health worker ever talked to female non-users about family planning (%),18.4,11.8,,
Assam,AS,Barpeta,31. Current users ever told about side effects of current method8 (%),55.1,48.2,,
Assam,AS,Barpeta,32. Mothers who had an antenatal check-up in the first trimester (%),62.2,64.3,,
Assam,AS,Barpeta,33. Mothers who had at least 4 antenatal care visits (%),43.6,47.5,,
Assam,AS,Barpeta,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.9,86.8,,
Assam,AS,Barpeta,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),49.4,18.6,,
Assam,AS,Barpeta,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.8,0.3,,
Assam,AS,Barpeta,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.1,96.4,,
Assam,AS,Barpeta,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.5,36.6,,
Assam,AS,Barpeta,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),4829.0,2448.0,,
Assam,AS,Barpeta,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,0.6,Based on 25-49 unweighted cases,
Assam,AS,Barpeta,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),73.9,,,
Assam,AS,Barpeta,42. Institutional births (%),87.6,51.9,,
Assam,AS,Barpeta,43. Institutional births in public facility (%),82.3,49.0,,
Assam,AS,Barpeta,44. Home births that were conducted by skilled health personnel10 (%),0.6,12.3,,
Assam,AS,Barpeta,45. Births attended by skilled health personnel10 (%),87.6,63.4,,
Assam,AS,Barpeta,46. Births delivered by caesarean section (%),12.7,8.1,,
Assam,AS,Barpeta,47. Births in a private health facility that were delivered by caesarean section (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,48. Births in a public health facility that were delivered by caesarean section (%),12.4,11.8,,
Assam,AS,Barpeta,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),54.6,34.1,,
Assam,AS,Barpeta,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),59.6,61.0,,Based on 25-49 unweighted cases
Assam,AS,Barpeta,51. Children age 12-23 months who have received BCG (%),94.3,67.4,,
Assam,AS,Barpeta,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),67.5,45.6,,
Assam,AS,Barpeta,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),73.6,54.7,,
Assam,AS,Barpeta,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.8,66.0,,
Assam,AS,Barpeta,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),23.7,,,
Assam,AS,Barpeta,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),40.8,,,
Assam,AS,Barpeta,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),67.8,40.8,,
Assam,AS,Barpeta,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),47.1,41.1,,
Assam,AS,Barpeta,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.4,98.0,,
Assam,AS,Barpeta,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.4,0.0,,
Assam,AS,Barpeta,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.7,1.8,,
Assam,AS,Barpeta,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.5,1.0,,
Assam,AS,Barpeta,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),64.9,55.4,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Assam,AS,Barpeta,67. Children under age 3 years breastfed within one hour of birth15 (%),46.4,68.0,,
Assam,AS,Barpeta,68. Children under age 6 months exclusively breastfed16 (%),62.9,56.7,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Assam,AS,Barpeta,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",5.9,10.0,,
Assam,AS,Barpeta,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",5.5,9.7,,
Assam,AS,Barpeta,73. Children under 5 years who are stunted (height-for-age)18 (%),29.8,41.7,,
Assam,AS,Barpeta,74. Children under 5 years who are wasted (weight-for-height)18 (%),19.5,16.6,,
Assam,AS,Barpeta,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),7.5,5.8,,
Assam,AS,Barpeta,76. Children under 5 years who are underweight (weight-for-age)18 (%),26.2,33.1,,
Assam,AS,Barpeta,77. Children under 5 years who are overweight (weight-for-height)20 (%),6.1,1.9,,
Assam,AS,Barpeta,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),14.6,26.5,,
Assam,AS,Barpeta,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),16.6,12.0,,
Assam,AS,Barpeta,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),75.0,,,
Assam,AS,Barpeta,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),63.5,30.2,,
Assam,AS,Barpeta,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),65.6,35.2,,
Assam,AS,Barpeta,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),47.6,,,Percentage not shown; based on fewer than 25 unweighted cases
Assam,AS,Barpeta,84. All women age 15-49 years who are anaemic22 (%),64.8,35.5,,
Assam,AS,Barpeta,85. All women age 15-19 years who are anaemic22 (%),70.7,30.6,,
Assam,AS,Barpeta,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.1,,,
Assam,AS,Barpeta,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.3,,,
Assam,AS,Barpeta,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.0,,,
Assam,AS,Barpeta,89. Blood sugar level - high (141-160 mg/dl)23 (%),10.2,,,
Assam,AS,Barpeta,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.8,,,
Assam,AS,Barpeta,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.0,,,
Assam,AS,Barpeta,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.6,,,
Assam,AS,Barpeta,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,,,
Assam,AS,Barpeta,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.9,,,
Assam,AS,Barpeta,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.0,,,
Assam,AS,Barpeta,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,,,
Assam,AS,Barpeta,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.7,,,
Assam,AS,Barpeta,98.Ever undergone a screening test for cervical cancer (%),0.7,,,
Assam,AS,Barpeta,99.Ever undergone a breast examination for breast cancer (%),0.2,,,
Assam,AS,Barpeta,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,,,
Assam,AS,Barpeta,101. Women age 15 years and above who use any kind of tobacco (%),14.3,,,
Assam,AS,Barpeta,102. Men age 15 years and above who use any kind of tobacco (%),46.4,,,
Assam,AS,Barpeta,103. Women age 15 years and above who consume alcohol (%),0.7,,,
Assam,AS,Barpeta,104. Men age 15 years and above who consume alcohol (%),8.0,,,
Assam,AS,Biswanath,1. Female population age 6 years and above who ever attended school (%),72.1,,,
Assam,AS,Biswanath,2. Population below age 15 years (%),28.7,,,
Assam,AS,Biswanath,"3. Sex ratio of the total population (females per 1,000 males)",996.0,,,
Assam,AS,Biswanath,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1014.0,,,
Assam,AS,Biswanath,5. Children under age 5 years whose birth was registered with the civil authority (%),98.7,,,
Assam,AS,Biswanath,6. Deaths in the last 3 years registered with the civil authority (%),62.5,,,
Assam,AS,Biswanath,7. Population living in households with electricity (%),91.1,,,
Assam,AS,Biswanath,8. Population living in households with an improved drinking-water source1 (%),76.2,,,
Assam,AS,Biswanath,9. Population living in households that use an improved sanitation facility2 (%),76.6,,,
Assam,AS,Biswanath,10. Households using clean fuel for cooking3 (%),35.0,,,
Assam,AS,Biswanath,11. Households using iodized salt (%),98.0,,,
Assam,AS,Biswanath,12. Households with any usual member covered under a health insurance/financing scheme (%),68.4,,,
Assam,AS,Biswanath,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.9,,,
Assam,AS,Biswanath,14. Women who are literate4 (%),69.2,,,
Assam,AS,Biswanath,15. Women with 10 or more years of schooling (%),23.0,,,
Assam,AS,Biswanath,16. Women age 20-24 years married before age 18 years (%),25.3,,,
Assam,AS,Biswanath,17. Births in the 5 years preceding the survey that are third or higher order (%),0.8,,,
Assam,AS,Biswanath,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),9.0,,,
Assam,AS,Biswanath,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),70.9,,,
Assam,AS,Biswanath,20. Any method6 (%),72.4,,,
Assam,AS,Biswanath,21. Any modern method6 (%),56.1,,,
Assam,AS,Biswanath,22. Female sterilization (%),11.9,,,
Assam,AS,Biswanath,23. Male sterilization (%),0.3,,,
Assam,AS,Biswanath,24. IUD/PPIUD (%),2.1,,,
Assam,AS,Biswanath,25. Pill (%),36.3,,,
Assam,AS,Biswanath,26. Condom (%),4.5,,,
Assam,AS,Biswanath,27. Injectables (%),0.6,,,
Assam,AS,Biswanath,28. Total unmet need7 (%),5.3,,,
Assam,AS,Biswanath,29. Unmet need for spacing7 (%),1.4,,,
Assam,AS,Biswanath,30. Health worker ever talked to female non-users about family planning (%),29.9,,,
Assam,AS,Biswanath,31. Current users ever told about side effects of current method8 (%),73.5,,,
Assam,AS,Biswanath,32. Mothers who had an antenatal check-up in the first trimester (%),41.2,,,
Assam,AS,Biswanath,33. Mothers who had at least 4 antenatal care visits (%),46.5,,,
Assam,AS,Biswanath,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.6,,,
Assam,AS,Biswanath,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),63.7,,,
Assam,AS,Biswanath,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.4,,,
Assam,AS,Biswanath,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.3,,,
Assam,AS,Biswanath,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),56.5,,,
Assam,AS,Biswanath,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3676.0,,,
Assam,AS,Biswanath,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),2.8,,Based on 25-49 unweighted cases,
Assam,AS,Biswanath,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.1,,,
Assam,AS,Biswanath,42. Institutional births (%),84.3,,,
Assam,AS,Biswanath,43. Institutional births in public facility (%),74.0,,,
Assam,AS,Biswanath,44. Home births that were conducted by skilled health personnel10 (%),0.6,,,
Assam,AS,Biswanath,45. Births attended by skilled health personnel10 (%),84.6,,,
Assam,AS,Biswanath,46. Births delivered by caesarean section (%),15.3,,,
Assam,AS,Biswanath,47. Births in a private health facility that were delivered by caesarean section (%),70.6,,Based on 25-49 unweighted cases,
Assam,AS,Biswanath,48. Births in a public health facility that were delivered by caesarean section (%),11.0,,,
Assam,AS,Biswanath,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),66.2,,,
Assam,AS,Biswanath,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),74.3,,,
Assam,AS,Biswanath,51. Children age 12-23 months who have received BCG (%),88.3,,,
Assam,AS,Biswanath,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),69.2,,,
Assam,AS,Biswanath,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),82.5,,,
Assam,AS,Biswanath,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.2,,,
Assam,AS,Biswanath,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.4,,,
Assam,AS,Biswanath,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),54.0,,,
Assam,AS,Biswanath,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),82.6,,,
Assam,AS,Biswanath,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),61.4,,,
Assam,AS,Biswanath,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,,,
Assam,AS,Biswanath,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,,,
Assam,AS,Biswanath,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.7,,,
